delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_minutes,expected_time_minutes,delayed,delivery_status,delivery_rating,delivery_cost,Traffic_Level,Peak_Hour,Rider_Workload,ETA_Minutes,Delay_Risk,Delivery_Intelligence_Score
250.99,ecom express,groceries,Scooter,Instant,west,hot,8.44,2.95,29,27,yes,failed,2,87.52,Medium,No,2,27,Low,94
250.99,dhl,documents,Bike,Priority,north,clear,9.71,1.19,39,30,no,delivered,5,105.68,High,No,4,30,High,73
250.99,ecom express,cosmetics,EV Scooter,Instant,east,stormy,9.3,7.1,33,25,yes,delayed,2,94.4,Low,No,4,25,Medium,80
250.99,fedex,automobile parts,Scooter,Scheduled,east,rainy,8.56,7.84,35,30,yes,failed,1,88.48,Medium,Yes,4,30,Medium,86
250.99,xpressbees,automobile parts,EV Scooter,Scheduled,east,foggy,2.08,1.8,27,20,no,delivered,3,44.64,High,No,5,20,Medium,76
250.99,fedex,clothing,Scooter,Scheduled,east,stormy,5.11,2.75,37,28,yes,delayed,3,68.88,High,Yes,3,28,High,74
250.99,ekart,automobile parts,Scooter,Scheduled,south,foggy,2.53,6.21,31,24,no,delivered,5,48.24,High,Yes,5,24,Medium,76
250.99,xpressbees,fragile items,Scooter,Priority,east,rainy,4.31,6.69,17,16,yes,delayed,2,54.48,Low,No,4,16,Low,94
250.99,ecom express,clothing,Scooter,Priority,west,rainy,1.06,4.49,12,14,no,delivered,4,28.48,Medium,No,4,14,Low,100
250.99,ekart,electronics,EV Scooter,Priority,central,foggy,4.1,3.5,29,22,yes,delayed,3,52.8,Medium,Yes,3,22,Medium,83
250.99,amazon logistics,clothing,Scooter,Priority,north,clear,9.86,5.56,26,26,yes,delayed,2,98.88,Low,No,4,26,Low,96
250.99,ekart,automobile parts,EV Scooter,Priority,north,cold,3.02,7.48,19,17,yes,failed,1,44.16,Medium,No,4,17,Low,92
250.99,xpressbees,cosmetics,EV Scooter,Priority,east,cold,7.95,6.32,30,29,no,delivered,3,83.6,Medium,Yes,3,29,Low,95
250.99,amazon logistics,pharmacy,Bike,Instant,east,hot,4.82,7.25,23,25,yes,delayed,2,66.56,High,No,4,25,Low,95
250.99,fedex,pharmacy,Bike,Instant,central,rainy,4.52,6.9,34,24,yes,delayed,2,64.16,High,No,1,24,High,74
250.99,xpressbees,groceries,EV Scooter,Instant,east,hot,9.59,4.01,37,29,no,delivered,4,96.72,Medium,No,1,29,Medium,83
250.99,ekart,automobile parts,Bike,Instant,south,stormy,9.96,7.63,28,26,yes,delayed,2,99.68,Low,No,1,26,Low,95
250.99,delhivery,clothing,EV Scooter,Priority,central,rainy,5.78,3.19,31,26,no,delivered,5,74.24,High,No,5,26,Medium,80
250.99,delhivery,documents,EV Scooter,Instant,central,foggy,7.32,6.5,30,21,no,delivered,3,78.56,Low,No,5,21,High,77
250.99,fedex,clothing,Scooter,Scheduled,north,clear,1.97,0.29,24,20,no,delivered,4,43.76,High,No,3,20,Medium,84
250.99,ecom express,fragile items,Bike,Scheduled,central,clear,3.32,7.02,19,17,yes,delayed,2,46.56,Low,Yes,2,17,Low,94
250.99,blue dart,furniture,Bike,Instant,south,foggy,9.7,7.03,39,30,no,delivered,4,105.6,High,Yes,1,30,High,76
250.99,fedex,cosmetics,Bike,Instant,south,clear,6,3.2,26,23,no,delivered,4,68,Medium,No,3,23,Low,91
250.99,xpressbees,automobile parts,EV Scooter,Instant,north,cold,5.65,0.28,39,29,no,delivered,5,73.2,High,Yes,2,29,High,73
250.99,blue dart,clothing,EV Scooter,Priority,north,cold,7.61,0.61,37,30,no,delivered,5,88.88,High,Yes,1,30,Medium,80
250.99,xpressbees,automobile parts,Scooter,Scheduled,north,rainy,1.04,2.88,16,13,yes,delayed,3,28.32,Low,Yes,5,13,Low,89
250.99,ekart,clothing,Bike,Priority,west,foggy,6.05,7.03,33,26,no,delivered,5,68.4,Medium,Yes,4,26,Medium,82
250.99,amazon logistics,cosmetics,EV Scooter,Instant,central,hot,5.28,5.75,35,25,no,delivered,3,62.24,Medium,Yes,4,25,High,76
250.99,shadowfax,cosmetics,EV Scooter,Priority,central,rainy,8.6,2.46,37,30,no,delivered,4,88.8,Medium,Yes,1,30,Medium,85
250.99,fedex,fragile items,EV Scooter,Priority,east,hot,2,2.97,20,19,no,delivered,5,36,Medium,Yes,2,19,Low,96
250.99,blue dart,clothing,Scooter,Priority,south,clear,9.63,0.89,24,25,yes,delayed,3,97.04,Low,No,2,25,Low,100
250.99,fedex,automobile parts,Scooter,Scheduled,central,stormy,1.26,1.99,14,13,yes,delayed,2,30.08,Low,Yes,3,13,Low,95
250.99,amazon logistics,fragile items,EV Scooter,Instant,central,clear,2.27,4.5,21,19,no,delivered,5,38.16,Medium,Yes,3,19,Low,93
250.99,delhivery,electronics,Scooter,Priority,east,hot,6.15,2.35,28,23,no,delivered,3,69.2,Medium,No,1,23,Medium,89
250.99,xpressbees,pharmacy,EV Scooter,Instant,south,hot,6.91,6.66,32,23,no,delivered,3,75.28,Low,Yes,1,23,High,81
250.99,fedex,fragile items,Bike,Scheduled,central,foggy,2.73,6.01,23,16,no,delivered,3,41.84,Low,Yes,3,16,Medium,83
250.99,xpressbees,furniture,EV Scooter,Scheduled,south,cold,1.64,5.34,22,15,no,delivered,4,33.12,Medium,No,4,15,Medium,82
250.99,shadowfax,groceries,Bike,Scheduled,east,stormy,8.96,5.86,29,30,no,delivered,5,99.68,High,No,4,30,Low,93
250.99,dhl,documents,EV Scooter,Priority,central,rainy,2.84,0.52,17,16,no,delivered,5,42.72,Low,Yes,5,16,Low,93
250.99,ekart,furniture,EV Scooter,Scheduled,north,stormy,6.15,5.04,25,27,no,delivered,4,77.2,High,No,2,27,Low,97
250.99,shadowfax,automobile parts,Scooter,Instant,south,foggy,6.38,2.33,23,22,yes,delayed,2,71.04,Low,Yes,4,22,Low,94
250.99,blue dart,pharmacy,Scooter,Scheduled,south,hot,4.48,7.32,21,16,no,delivered,5,55.84,Low,No,5,16,Medium,85
250.99,shadowfax,cosmetics,Bike,Instant,west,stormy,6.04,7.94,29,23,no,delivered,5,68.32,Medium,No,4,23,Medium,84
250.99,delhivery,fragile items,EV Scooter,Priority,north,hot,5.47,7.13,35,26,no,delivered,4,71.76,High,No,4,26,High,73
250.99,shadowfax,fragile items,EV Scooter,Scheduled,north,rainy,9.38,6.58,35,30,no,delivered,4,95.04,Medium,Yes,2,30,Medium,88
250.99,shadowfax,groceries,Bike,Scheduled,south,clear,2.44,2.71,26,16,no,delivered,5,39.52,Medium,No,1,16,High,79
250.99,delhivery,cosmetics,EV Scooter,Priority,south,foggy,7.3,0.99,37,28,no,delivered,5,78.4,Medium,Yes,3,28,High,79
250.99,xpressbees,documents,Scooter,Priority,west,clear,2.77,1.68,26,16,no,delivered,4,42.16,Low,Yes,1,16,High,79
250.99,dhl,pharmacy,EV Scooter,Scheduled,central,foggy,4.26,1.34,22,24,yes,delayed,3,62.08,High,No,5,24,Low,94
250.99,amazon logistics,documents,Bike,Scheduled,east,foggy,6.88,2.47,26,20,yes,delayed,2,75.04,Low,No,1,20,Medium,87
250.99,delhivery,automobile parts,Bike,Instant,south,stormy,3.35,1.05,21,17,no,delivered,4,46.8,Low,Yes,4,17,Medium,88
251,blue dart,cosmetics,EV Scooter,Scheduled,west,hot,3.5,7.24,21,17,yes,failed,1,48,Low,Yes,4,17,Medium,88
252,fedex,pharmacy,Bike,Scheduled,west,cold,7.64,2.99,29,29,no,delivered,3,81.12,Medium,Yes,1,29,Low,99
253,blue dart,furniture,EV Scooter,Priority,north,clear,1.19,1.41,22,13,no,delivered,5,29.52,Low,Yes,1,13,High,81
254,ekart,furniture,EV Scooter,Scheduled,central,foggy,4.85,5.28,20,21,no,delivered,4,58.8,Medium,No,3,21,Low,99
255,shadowfax,fragile items,EV Scooter,Scheduled,east,hot,9.99,0.83,35,30,no,delivered,3,107.92,High,Yes,3,30,Medium,82
256,blue dart,documents,Scooter,Instant,west,rainy,9.96,2.14,28,30,no,delivered,5,99.68,Medium,Yes,1,30,Low,100
257,xpressbees,fragile items,Scooter,Instant,north,cold,1.2,2.23,17,13,no,delivered,3,29.6,Low,Yes,1,13,Medium,91
258,delhivery,documents,EV Scooter,Scheduled,central,stormy,2.52,2.49,14,16,no,delivered,4,40.16,Low,Yes,2,16,Low,100
259,blue dart,clothing,EV Scooter,Priority,central,foggy,3.02,4.51,26,21,no,delivered,3,52.16,High,No,5,21,Medium,80
260,shadowfax,cosmetics,EV Scooter,Priority,central,clear,9.37,7.48,29,25,no,delivered,5,94.96,Low,No,1,25,Medium,91
261,amazon logistics,cosmetics,EV Scooter,Priority,east,stormy,8.87,1.28,30,27,no,delivered,4,90.96,Low,Yes,3,27,Low,91
262,blue dart,groceries,EV Scooter,Scheduled,north,clear,8.85,5.91,35,28,no,delivered,4,90.8,Medium,No,1,28,Medium,85
263,ekart,pharmacy,Scooter,Instant,east,rainy,4.01,4.62,32,22,no,delivered,3,52.08,Medium,Yes,2,22,High,78
264,ecom express,cosmetics,Scooter,Priority,west,foggy,2,7.01,31,23,no,delivered,5,44,High,Yes,2,23,Medium,77
265,ecom express,fragile items,EV Scooter,Priority,east,clear,8.42,3.2,26,23,yes,failed,2,87.36,Low,No,4,23,Low,90
266,shadowfax,automobile parts,EV Scooter,Priority,east,clear,7.18,4.41,29,24,no,delivered,3,77.44,Low,Yes,1,24,Medium,89
267,fedex,fragile items,EV Scooter,Scheduled,south,cold,6.31,1.91,34,30,no,delivered,5,78.48,High,Yes,3,30,Medium,84
268,dhl,groceries,Bike,Instant,west,foggy,9.88,7.58,39,30,no,delivered,3,107.04,High,No,5,30,High,72
269,shadowfax,documents,Scooter,Instant,east,clear,6.71,1.56,33,30,no,delivered,4,81.68,High,Yes,3,30,Low,86
270,shadowfax,electronics,Scooter,Scheduled,west,rainy,0.57,2.07,12,13,yes,failed,1,24.56,Medium,No,4,13,Low,98
271,ekart,pharmacy,Scooter,Instant,north,stormy,8.26,1.8,29,30,no,delivered,3,86.08,Medium,Yes,3,30,Low,99
272,delhivery,pharmacy,Scooter,Instant,south,cold,3.34,7.71,19,17,no,delivered,3,46.72,Low,Yes,1,17,Low,95
273,blue dart,cosmetics,Bike,Scheduled,central,foggy,6.8,5.27,31,28,yes,delayed,2,82.4,High,No,1,28,Low,88
274,ecom express,electronics,EV Scooter,Instant,west,rainy,9.42,5.01,32,30,no,delivered,5,103.36,High,Yes,5,30,Low,86
275,dhl,cosmetics,Scooter,Priority,west,foggy,1.78,6.35,15,11,yes,delayed,3,34.24,Low,No,3,11,Medium,89
276,fedex,fragile items,EV Scooter,Scheduled,east,hot,1.6,4.46,29,19,no,delivered,4,40.8,High,No,5,19,High,70
277,fedex,cosmetics,EV Scooter,Scheduled,east,clear,1.52,3.38,17,15,no,delivered,4,32.16,Medium,No,3,15,Low,93
278,amazon logistics,furniture,Scooter,Instant,west,stormy,5.76,5.78,26,21,yes,delayed,3,66.08,Low,Yes,2,21,Medium,88
279,delhivery,electronics,EV Scooter,Scheduled,west,foggy,3.09,3.39,30,25,yes,delayed,2,52.72,High,Yes,1,25,Medium,84
280,delhivery,furniture,Scooter,Scheduled,east,cold,6.25,7.28,31,27,no,delivered,5,78,High,No,3,27,Medium,84
281,ekart,pharmacy,Bike,Instant,central,foggy,7.32,4.96,21,21,no,delivered,5,78.56,Low,No,1,21,Low,99
282,fedex,pharmacy,Bike,Scheduled,south,stormy,2.43,2.74,10,12,no,delivered,5,39.44,Low,No,3,12,Low,100
283,xpressbees,pharmacy,Bike,Instant,south,hot,6.53,3.36,30,27,no,delivered,4,72.24,Medium,Yes,3,27,Low,91
284,fedex,furniture,Scooter,Instant,west,hot,3.01,5.11,31,21,no,delivered,5,52.08,High,No,4,21,High,71
285,dhl,furniture,Bike,Scheduled,west,clear,5.14,2.34,30,28,no,delivered,5,69.12,High,Yes,3,28,Low,88
286,ecom express,documents,EV Scooter,Instant,east,foggy,9.1,0.6,26,27,no,delivered,3,92.8,Low,Yes,2,27,Low,100
287,blue dart,pharmacy,EV Scooter,Priority,central,clear,8.54,4.94,32,27,no,delivered,5,88.32,Medium,No,1,27,Medium,89
288,shadowfax,documents,EV Scooter,Priority,central,clear,1.38,1.88,26,17,no,delivered,4,31.04,Medium,Yes,5,17,High,77
289,fedex,furniture,Scooter,Instant,south,foggy,4.52,0.83,32,23,no,delivered,5,56.16,Medium,Yes,5,23,High,77
290,fedex,groceries,Scooter,Priority,west,foggy,3.13,3.12,23,14,no,delivered,5,45.04,Low,No,4,14,High,78
291,amazon logistics,cosmetics,EV Scooter,Instant,central,hot,0.53,4.63,21,17,no,delivered,5,32.24,High,No,4,17,Medium,83
292,ekart,automobile parts,Scooter,Scheduled,central,hot,7.83,4.8,31,29,yes,delayed,2,82.64,Medium,Yes,3,29,Low,93
293,ecom express,pharmacy,Scooter,Scheduled,east,cold,6.55,2.78,26,24,no,delivered,4,72.4,Medium,No,4,24,Low,92
294,ekart,clothing,Bike,Instant,west,rainy,2.99,1.01,16,17,yes,failed,1,43.92,Medium,No,2,17,Low,100
295,fedex,cosmetics,EV Scooter,Priority,west,stormy,7.54,7.73,28,22,yes,delayed,2,80.32,Low,No,4,22,Medium,84
296,fedex,documents,EV Scooter,Instant,central,clear,5.74,2.1,21,21,no,delivered,5,65.92,Low,Yes,4,21,Low,96
297,amazon logistics,electronics,Bike,Instant,south,foggy,4.56,6.03,26,24,no,delivered,4,64.48,High,No,5,24,Low,86
298,dhl,clothing,EV Scooter,Scheduled,north,clear,0.59,6.99,25,20,no,delivered,5,32.72,High,Yes,2,20,Medium,83
299,ekart,automobile parts,Bike,Scheduled,west,cold,1.21,6.59,21,18,no,delivered,4,37.68,High,No,1,18,Low,88
300,delhivery,groceries,Bike,Priority,west,stormy,8.89,7.84,39,30,no,delivered,5,99.12,High,Yes,4,30,High,73
301,dhl,clothing,Scooter,Scheduled,central,clear,9.09,6.24,29,24,no,delivered,5,92.72,Low,No,3,24,Medium,87
302,amazon logistics,clothing,Scooter,Priority,north,foggy,5.68,4.94,29,29,yes,delayed,3,73.44,High,Yes,2,29,Low,93
303,delhivery,pharmacy,EV Scooter,Scheduled,north,hot,8.43,5.01,29,30,no,delivered,4,95.44,High,Yes,4,30,Low,93
304,ecom express,cosmetics,Bike,Instant,east,hot,6.03,0.24,22,22,no,delivered,4,68.24,Low,Yes,3,22,Low,97
305,fedex,groceries,Bike,Instant,west,hot,1.91,5.29,20,14,no,delivered,3,35.28,Low,Yes,2,14,Medium,86
306,blue dart,electronics,Scooter,Scheduled,central,stormy,1.71,4.51,27,18,yes,delayed,2,33.68,Medium,Yes,3,18,High,79
307,ekart,groceries,Scooter,Scheduled,west,cold,3.43,2.77,17,17,no,delivered,4,47.44,Low,Yes,4,17,Low,96
308,fedex,pharmacy,EV Scooter,Instant,west,cold,9.04,6.89,28,28,no,delivered,5,92.32,Medium,No,4,28,Low,96
309,ekart,clothing,Bike,Instant,south,foggy,8.06,4.12,30,30,no,delivered,3,92.48,High,No,2,30,Low,93
310,delhivery,documents,Scooter,Instant,east,cold,8.68,2.15,37,30,no,delivered,4,97.44,High,No,2,30,Medium,79
311,shadowfax,electronics,Scooter,Scheduled,north,hot,9.04,5.28,32,27,no,delivered,5,92.32,Low,Yes,4,27,Medium,86
312,xpressbees,furniture,Bike,Priority,west,clear,2.5,0.68,25,16,yes,delayed,3,40,Medium,No,2,16,High,80
313,blue dart,clothing,EV Scooter,Instant,north,hot,2.87,6.48,24,16,no,delivered,4,42.96,Low,Yes,4,16,Medium,80
314,ekart,clothing,Bike,Priority,north,rainy,1.48,6.51,18,11,yes,delayed,2,31.84,Low,No,3,11,Medium,83
315,ekart,clothing,EV Scooter,Instant,north,cold,7.91,2.02,40,30,no,delivered,5,91.28,High,Yes,4,30,High,71
316,shadowfax,cosmetics,Scooter,Priority,central,rainy,8.9,3.95,40,30,no,delivered,5,99.2,High,Yes,1,30,High,74
317,xpressbees,furniture,Scooter,Instant,north,foggy,4.36,7.03,15,16,no,delivered,3,54.88,Low,No,1,16,Low,100
318,xpressbees,automobile parts,EV Scooter,Instant,south,cold,6.4,1.09,39,30,no,delivered,3,79.2,High,Yes,3,30,High,74
319,ecom express,groceries,Scooter,Priority,central,hot,1.97,7.97,13,15,no,delivered,4,35.76,Low,Yes,4,15,Low,100
320,xpressbees,clothing,Scooter,Scheduled,north,clear,9.33,2.61,31,25,no,delivered,5,94.64,Low,No,1,25,Medium,87
321,ekart,clothing,Scooter,Priority,east,cold,8.71,3.21,23,24,no,delivered,4,89.68,Low,No,5,24,Low,97
322,delhivery,automobile parts,Bike,Instant,north,foggy,9.77,2.77,39,30,no,delivered,4,98.16,Medium,No,3,30,High,79
323,shadowfax,pharmacy,EV Scooter,Instant,east,stormy,8.2,5.56,36,30,no,delivered,5,93.6,High,No,5,30,Medium,78
324,ecom express,documents,Bike,Instant,central,clear,8.87,5.3,38,28,no,delivered,5,90.96,Medium,No,3,28,High,77
325,ecom express,pharmacy,Bike,Instant,south,clear,0.74,5.47,19,20,no,delivered,5,33.92,High,Yes,5,20,Low,92
326,ekart,pharmacy,Bike,Priority,east,foggy,7.5,1.37,31,24,no,delivered,4,80,Low,Yes,1,24,Medium,85
327,ekart,clothing,Scooter,Scheduled,central,foggy,3.66,3.49,33,26,no,delivered,5,57.28,High,Yes,5,26,Medium,76
328,delhivery,cosmetics,EV Scooter,Priority,east,clear,9.34,6.75,33,30,no,delivered,3,94.72,Medium,Yes,3,30,Low,91
329,blue dart,clothing,Scooter,Priority,central,clear,8.12,7.99,27,26,no,delivered,4,84.96,Low,Yes,1,26,Low,97
330,fedex,clothing,Scooter,Instant,south,hot,8.71,4.16,33,24,no,delivered,4,89.68,Low,No,5,24,High,77
331,fedex,cosmetics,Bike,Instant,south,stormy,8.2,3.67,36,30,no,delivered,5,85.6,Medium,Yes,4,30,Medium,84
332,dhl,furniture,EV Scooter,Instant,north,stormy,3.03,6.71,26,20,no,delivered,5,44.24,Medium,Yes,2,20,Medium,86
333,ekart,clothing,Scooter,Priority,south,stormy,7.98,8,31,29,yes,delayed,3,83.84,Medium,Yes,3,29,Low,93
334,amazon logistics,electronics,Bike,Instant,north,cold,1.53,0.45,18,19,no,delivered,5,40.24,High,No,1,19,Low,96
335,fedex,pharmacy,EV Scooter,Instant,east,foggy,8.79,0.77,35,27,no,delivered,5,90.32,Low,Yes,4,27,Medium,80
336,amazon logistics,cosmetics,Bike,Instant,north,cold,8.66,7.22,25,27,no,delivered,4,89.28,Low,Yes,5,27,Low,99
337,ecom express,clothing,EV Scooter,Instant,north,rainy,2.61,4.47,24,16,yes,delayed,3,40.88,Low,Yes,3,16,Medium,81
338,ekart,groceries,Scooter,Priority,east,hot,8.26,4.88,33,26,yes,delayed,2,86.08,Low,Yes,5,26,Medium,81
339,blue dart,groceries,Bike,Priority,west,stormy,4.87,0.96,32,28,no,delivered,3,66.96,High,Yes,5,28,Medium,82
340,ecom express,automobile parts,EV Scooter,Instant,north,rainy,3.4,5.25,26,25,no,delivered,4,55.2,High,Yes,4,25,Low,89
341,shadowfax,fragile items,EV Scooter,Priority,west,clear,8.06,1.91,29,26,no,delivered,4,84.48,Low,Yes,2,26,Low,92
342,ekart,documents,EV Scooter,Priority,east,clear,2.66,4.32,19,17,no,delivered,5,41.28,Medium,No,1,17,Low,95
343,shadowfax,furniture,EV Scooter,Scheduled,north,stormy,0.72,1.08,12,12,no,delivered,5,25.76,Low,Yes,4,12,Low,96
344,fedex,automobile parts,EV Scooter,Instant,east,clear,2.33,0.54,12,12,no,delivered,3,38.64,Low,No,1,12,Low,99
345,ecom express,groceries,Bike,Scheduled,central,stormy,3.62,3.78,30,22,no,delivered,4,48.96,Medium,Yes,3,22,Medium,81
346,ekart,clothing,Bike,Scheduled,east,hot,8.71,4.17,26,27,no,delivered,5,89.68,Low,Yes,4,27,Low,98
347,ecom express,documents,Bike,Instant,central,hot,9.69,5.22,30,30,no,delivered,5,105.52,High,Yes,3,30,Low,92
348,ecom express,pharmacy,Bike,Instant,central,clear,3.15,2.36,17,17,no,delivered,5,45.2,Low,Yes,1,17,Low,99
349,blue dart,automobile parts,Bike,Scheduled,south,clear,6.59,6.34,38,28,no,delivered,4,80.72,High,No,1,28,High,74
350,blue dart,documents,Bike,Scheduled,north,rainy,4.3,2.19,28,23,yes,delayed,3,54.4,Medium,Yes,4,23,Medium,86
351,fedex,electronics,Scooter,Priority,west,foggy,9.82,6.89,40,30,yes,delayed,2,98.56,Medium,No,3,30,High,77
352,delhivery,clothing,Scooter,Priority,east,clear,5.59,2,30,29,no,delivered,5,72.72,High,Yes,3,29,Low,90
353,ekart,groceries,Bike,Scheduled,south,foggy,9.42,7.93,28,25,no,delivered,4,95.36,Low,No,2,25,Low,92
354,dhl,electronics,EV Scooter,Scheduled,north,clear,1.6,5.46,22,15,yes,delayed,3,32.8,Medium,No,3,15,Medium,83
355,ecom express,electronics,EV Scooter,Priority,north,clear,9.72,2.92,29,29,no,delivered,4,97.76,Medium,No,4,29,Low,96
356,ecom express,pharmacy,EV Scooter,Scheduled,central,foggy,2.2,3.87,29,19,no,delivered,4,37.6,Medium,Yes,5,19,High,75
357,blue dart,fragile items,Bike,Priority,north,stormy,9.64,0.9,36,30,yes,delayed,3,105.12,High,No,1,30,Medium,82
358,ecom express,documents,EV Scooter,Priority,central,foggy,3.02,6.65,23,17,yes,delayed,3,44.16,Medium,No,2,17,Medium,86
359,delhivery,furniture,Scooter,Priority,south,hot,1.53,5.62,21,22,no,delivered,4,40.24,High,Yes,5,22,Low,92
360,xpressbees,pharmacy,EV Scooter,Priority,north,rainy,4.63,4.59,27,23,no,delivered,4,57.04,Medium,Yes,2,23,Medium,90
361,amazon logistics,cosmetics,EV Scooter,Scheduled,east,clear,7.42,6.33,27,21,no,delivered,5,79.36,Low,No,3,21,Medium,85
362,ecom express,automobile parts,Scooter,Scheduled,north,cold,3.48,0.79,23,21,no,delivered,4,47.84,Medium,Yes,2,21,Low,94
363,ekart,fragile items,Bike,Priority,south,foggy,6.26,7.07,34,30,no,delivered,5,78.08,High,Yes,1,30,Medium,86
364,ecom express,documents,Scooter,Instant,north,stormy,5.36,0.26,31,25,no,delivered,4,62.88,Medium,Yes,1,25,Medium,87
365,blue dart,automobile parts,Bike,Scheduled,north,hot,4.16,2.33,14,15,yes,delayed,2,53.28,Low,No,4,15,Low,98
366,fedex,electronics,EV Scooter,Priority,north,rainy,5.98,5.87,34,30,yes,delayed,3,75.84,High,Yes,5,30,Medium,82
367,fedex,automobile parts,Scooter,Priority,central,clear,2.92,5.5,26,16,no,delivered,4,43.36,Low,Yes,4,16,High,76
368,ekart,clothing,Scooter,Priority,north,cold,7.23,1.23,28,29,no,delivered,4,85.84,High,No,5,29,Low,92
369,delhivery,clothing,EV Scooter,Instant,south,hot,0.52,2.96,27,17,no,delivered,3,32.16,High,No,1,17,High,74
370,xpressbees,clothing,Scooter,Scheduled,north,stormy,9.29,6.1,37,30,yes,failed,1,102.32,High,No,4,30,Medium,77
371,dhl,clothing,Scooter,Scheduled,north,cold,5.62,5.19,23,25,no,delivered,5,64.96,Medium,Yes,3,25,Low,100
372,shadowfax,furniture,Scooter,Instant,north,foggy,7.33,1.24,33,25,no,delivered,5,78.64,Medium,No,4,25,Medium,80
373,dhl,pharmacy,Bike,Scheduled,north,clear,7.55,3.37,25,22,no,delivered,4,80.4,Low,No,3,22,Low,91
374,dhl,cosmetics,Bike,Scheduled,north,hot,6.87,2.98,36,30,yes,delayed,3,82.96,High,Yes,2,30,Medium,81
375,amazon logistics,electronics,Scooter,Instant,east,hot,3.96,2.54,31,22,no,delivered,4,51.68,Medium,Yes,5,22,High,77
376,delhivery,documents,EV Scooter,Instant,south,foggy,1.16,3.58,24,17,no,delivered,3,29.28,Medium,Yes,1,17,Medium,85
377,xpressbees,clothing,EV Scooter,Priority,north,rainy,6.81,5.51,31,28,no,delivered,4,82.48,High,No,1,28,Low,88
378,xpressbees,clothing,Bike,Scheduled,south,hot,3.64,6.96,28,22,no,delivered,3,49.12,Medium,Yes,5,22,Medium,83
379,dhl,cosmetics,Scooter,Scheduled,east,clear,3.48,6.83,26,18,yes,delayed,2,47.84,Medium,No,5,18,Medium,79
380,ekart,pharmacy,Bike,Priority,east,clear,8.56,0.25,33,27,no,delivered,4,88.48,Medium,No,2,27,Medium,86
381,delhivery,clothing,Scooter,Priority,north,cold,7.34,8,29,25,no,delivered,3,78.72,Medium,No,2,25,Medium,90
382,ecom express,documents,Scooter,Instant,central,rainy,3.35,4.43,30,21,no,delivered,3,46.8,Medium,Yes,4,21,High,78
383,ecom express,automobile parts,Scooter,Instant,south,hot,3.44,4.26,17,18,no,delivered,4,47.52,Medium,No,1,18,Low,100
384,ekart,pharmacy,Scooter,Priority,south,stormy,4.38,7.8,36,27,yes,delayed,3,63.04,High,Yes,1,27,High,76
385,delhivery,documents,Bike,Priority,east,cold,4.32,3.88,23,20,no,delivered,3,54.56,Medium,No,1,20,Low,93
386,blue dart,automobile parts,EV Scooter,Scheduled,south,cold,3.31,3.49,31,22,yes,delayed,3,54.48,High,No,3,22,High,74
387,delhivery,clothing,EV Scooter,Instant,west,foggy,1.71,6.01,31,22,no,delivered,5,41.68,High,Yes,3,22,High,74
388,amazon logistics,documents,Bike,Scheduled,central,hot,4.49,1.03,30,24,no,delivered,3,63.92,High,No,1,24,Medium,82
389,ecom express,cosmetics,EV Scooter,Scheduled,central,clear,9.43,2.07,38,30,no,delivered,3,95.44,Medium,Yes,5,30,Medium,79
390,blue dart,furniture,Bike,Instant,south,cold,6.93,7.19,25,27,no,delivered,4,75.44,Medium,Yes,1,27,Low,100
391,xpressbees,electronics,Bike,Instant,north,cold,9.08,1.49,30,28,yes,delayed,3,92.64,Medium,No,4,28,Low,92
392,blue dart,fragile items,EV Scooter,Priority,north,rainy,6.35,1.59,25,27,yes,delayed,2,78.8,High,No,3,27,Low,96
393,dhl,documents,Bike,Instant,south,stormy,3.36,3.08,18,18,yes,delayed,3,46.88,Medium,No,1,18,Low,99
